episode_id,step,mid_price,return_1,return_5,realized_vol_20,inventory,cash,order_flow_imbalance,momentum_signal,informed_signal_prob,time_remaining,spread_prev,bid_offset_expert,ask_offset_expert,trade_occured,trade_side,trade_size,inventory_after,reward,done
18,244,100.91953,-0.00061,-0.000238,0.000327,-4,535.0828,0.8478,0,0.0065,0.024,1.29077,0.67539,0.64539,1,1,7,-4,3.14731,0
18,245,100.92543,5.8e-05,-0.000307,0.00032,-4,535.0828,0.2811,0,0.0064,0.02,1.29077,0.64539,0.68539,0,0,0,-4,-1.75161,0
18,246,100.94467,0.000191,0.000355,0.00032,2,-66.7128,-0.2085,0,0.0064,0.016,1.29077,0.64539,0.68539,1,-1,6,2,3.59718,0
18,247,100.98834,0.000433,0.00033,0.000328,-2,339.8221,-0.4953,0,0.0066,0.012,1.29077,0.66539,0.64539,1,1,4,-2,2.09899,0
18,248,100.94427,-0.000436,-0.000365,0.000345,-2,339.8221,0.7189,0,0.0069,0.008,1.29077,0.64539,0.66539,0,0,0,-2,-0.34866,0
18,249,100.91769,-0.000263,-1.8e-05,0.000343,-2,339.8221,0.8183,0,0.0069,0.004,1.29077,0.64539,0.66539,0,0,0,-2,-0.38523,1
19,0,100.04528,0.000453,0.0,0.0,0,0.0,-0.7452,0,0.0,1.0,0.1,0.64539,0.64539,0,0,0,0,0.0,0
19,1,100.05073,5.5e-05,0.0,0.000199,0,0.0,0.7086,0,0.004,0.996,1.29077,0.6454,0.6454,0,0,0,0,0.0,0
19,2,100.01948,-0.000312,0.0,0.000312,0,0.0,-0.4376,0,0.0062,0.992,1.29079,0.6454,0.6454,0,0,0,0,0.0,0
19,3,100.02781,8.3e-05,0.0,0.000271,0,0.0,-1.2295,0,0.0054,0.988,1.2908,0.6454,0.6454,0,0,0,0,0.0,0
19,4,99.96751,-0.000603,-0.000325,0.000362,-3,301.8388,-0.6258,0,0.0072,0.984,1.2908,0.6454,0.6454,1,1,3,-3,2.01268,0
19,5,99.98765,0.000201,-0.000576,0.000345,-3,301.8388,-0.1505,0,0.0069,0.98,1.29081,0.6454,0.6754,0,0,0,-3,-0.1684,0
19,6,99.97846,-9.2e-05,-0.000722,0.00032,-3,301.8388,0.1569,0,0.0064,0.976,1.2908,0.6454,0.6754,0,0,0,-3,-0.08403,0
19,7,100.04782,0.000694,0.000283,0.000384,-3,301.8388,0.6387,0,0.0077,0.972,1.2908,0.6454,0.6754,0,0,0,-3,-0.32329,0
19,8,100.06843,0.000206,0.000406,0.000365,-10,1007.0456,0.0589,0,0.0073,0.968,1.29081,0.6454,0.6754,1,1,7,-10,3.09671,0
19,9,100.09666,0.000282,0.001292,0.000351,-11,1107.8877,0.7767,0,0.007,0.964,1.29081,0.6454,0.7454,1,1,1,-11,-1.26066,0
19,10,100.07695,-0.000197,0.000893,0.000345,-11,1107.8877,0.0121,0,0.0069,0.96,1.2908,0.6454,0.7554,0,0,0,-11,-1.47729,0
19,11,100.14729,0.000703,0.001689,0.000374,-11,1107.8877,0.2439,0,0.0075,0.956,1.2908,0.6454,0.7554,0,0,0,-11,-2.51612,0
19,12,100.15894,0.000116,0.001111,0.000359,-11,1107.8877,-0.2519,0,0.0072,0.952,1.29081,0.6454,0.7554,0,0,0,-11,-1.91892,0
19,13,100.20134,0.000423,0.001328,0.000355,-11,1107.8877,0.1774,0,0.0071,0.948,1.2908,0.6454,0.7554,0,0,0,-11,-2.30561,0
19,14,100.15273,-0.000485,0.00056,0.000377,-4,411.3364,0.9286,0,0.0075,0.944,1.2908,0.6454,0.7554,1,-1,7,-4,4.84768,0
19,15,100.17871,0.000259,0.001017,0.000367,-4,411.3364,0.0903,0,0.0073,0.94,1.29081,0.6454,0.6854,0,0,0,-4,-0.35995,0
19,16,100.15008,-0.000286,2.8e-05,0.000368,-4,411.3364,0.0576,0,0.0074,0.936,1.29081,0.6454,0.6854,0,0,0,-4,-0.14787,0
19,17,100.15756,7.5e-05,-1.4e-05,0.000358,-4,411.3364,-1.2055,0,0.0072,0.932,1.2908,0.6454,0.6854,0,0,0,-4,-0.29871,0
19,18,100.23328,0.000756,0.000319,0.000379,-4,411.3364,0.1149,0,0.0076,0.928,1.2908,0.6454,0.6854,0,0,0,-4,-0.57808,0
19,19,100.28573,0.000523,0.001328,0.00038,-4,411.3364,-0.1671,0,0.0076,0.924,1.29081,0.6454,0.6854,0,0,0,-4,-0.49141,0
19,20,100.28301,-2.7e-05,0.001041,0.000374,-4,411.3364,0.279,0,0.0075,0.92,1.29081,0.6454,0.6854,0,0,0,-4,-0.27709,0
19,21,100.27809,-4.9e-05,0.001278,0.000376,-4,411.3364,0.8448,0,0.0075,0.916,1.2908,0.6454,0.6854,0,0,0,-4,-0.27473,0
19,22,100.28992,0.000118,0.001321,0.000363,-4,411.3364,0.188,0,0.0073,0.912,1.2908,0.6454,0.6854,0,0,0,-4,-0.34811,0
19,23,100.3128,0.000228,0.000793,0.000363,-4,411.3364,0.2633,0,0.0073,0.908,1.2908,0.6454,0.6854,0,0,0,-4,-0.39875,0
19,24,100.30844,-4.3e-05,0.000226,0.000324,-4,411.3364,-1.1624,0,0.0065,0.904,1.2908,0.6454,0.6854,0,0,0,-4,-0.29616,0
19,25,100.32245,0.00014,0.000393,0.000324,-4,411.3364,-0.3071,0,0.0065,0.9,1.2908,0.6454,0.6854,0,0,0,-4,-0.37602,0
19,26,100.32665,4.2e-05,0.000484,0.00032,-4,411.3364,0.7217,0,0.0064,0.896,1.2908,0.6454,0.6854,0,0,0,-4,-0.3432,0
19,27,100.30783,-0.000188,0.000179,0.000306,-4,411.3364,-0.4498,0,0.0061,0.892,1.2908,0.6454,0.6854,0,0,0,-4,-0.25752,0
19,28,100.36857,0.000606,0.000556,0.000323,-4,411.3364,-0.5864,0,0.0065,0.888,1.2908,0.6454,0.6854,0,0,0,-4,-0.58215,0
19,29,100.29484,-0.000735,-0.000136,0.000374,1,-86.9108,0.0244,0,0.0075,0.884,1.2908,0.6454,0.6854,1,-1,5,1,3.23169,0
19,30,100.34594,0.000509,0.000234,0.000378,1,-86.9108,0.5726,0,0.0076,0.88,1.2908,0.6554,0.6454,0,0,0,1,0.0291,0
19,31,100.34585,-1e-06,0.000191,0.000355,1,-86.9108,-0.5814,0,0.0071,0.876,1.2908,0.6554,0.6454,0,0,0,1,-0.02249,0
19,32,100.38924,0.000432,0.000812,0.000363,1,-86.9108,-0.0208,0,0.0073,0.872,1.2908,0.6554,0.6454,0,0,0,1,0.02059,0
19,33,100.39145,2.2e-05,0.000228,0.000356,1,-86.9108,0.8625,0,0.0071,0.868,1.2908,0.6554,0.6454,0,0,0,1,-0.02099,0
19,34,100.41789,0.000263,0.001227,0.000332,1,-86.9108,0.6915,0,0.0066,0.864,1.2908,0.6554,0.6454,0,0,0,1,0.00284,0
19,35,100.47425,0.000561,0.001279,0.000344,1,-86.9108,-0.6262,0,0.0069,0.86,1.2908,0.6554,0.6454,0,0,0,1,0.03236,0
19,36,100.43519,-0.000389,0.00089,0.000351,-4,418.4921,0.3255,0,0.007,0.856,1.2908,0.6554,0.6454,1,1,5,-4,3.01784,0
19,37,100.44707,0.000118,0.000576,0.000351,-4,418.4921,0.1505,0,0.007,0.852,1.2908,0.6454,0.6854,0,0,0,-4,-0.44432,0
19,38,100.42806,-0.000189,0.000365,0.000328,-4,418.4921,-0.5013,0,0.0066,0.848,1.2908,0.6454,0.6854,0,0,0,-4,-0.32715,0
19,39,100.39712,-0.000308,-0.000207,0.000324,-4,418.4921,-0.4585,0,0.0065,0.844,1.2908,0.6454,0.6854,0,0,0,-4,-0.28583,0
19,40,100.41416,0.00017,-0.000598,0.000324,-4,418.4921,-0.1519,0,0.0065,0.84,1.2908,0.6454,0.6854,0,0,0,-4,-0.48418,0
19,41,100.42541,0.000112,-9.7e-05,0.000323,-4,418.4921,0.436,0,0.0065,0.836,1.2908,0.6454,0.6854,0,0,0,-4,-0.46741,0
19,42,100.44526,0.000198,-1.8e-05,0.000324,-4,418.4921,0.016,0,0.0065,0.832,1.2908,0.6454,0.6854,0,0,0,-4,-0.50821,0
19,43,100.45231,7e-05,0.000241,0.000323,1,-80.5424,0.6962,0,0.0065,0.828,1.2908,0.6454,0.6854,1,-1,5,1,3.30684,0
19,44,100.38232,-0.000697,-0.000147,0.000363,1,-80.5424,-0.6228,0,0.0073,0.824,1.2908,0.6554,0.6454,0,0,0,1,-0.09758,0
19,45,100.33882,-0.000433,-0.00075,0.000376,8,-778.3264,0.1088,0,0.0075,0.82,1.2908,0.6554,0.6454,1,-1,6,8,1.7624,0
19,46,100.35731,0.000184,-0.000678,0.000378,8,-778.3264,-0.2229,0,0.0076,0.816,1.2908,0.7254,0.6454,0,0,0,8,-1.6697,0
19,47,100.34254,-0.000147,-0.001023,0.000377,8,-778.3264,-0.042,0,0.0075,0.812,1.2908,0.7254,0.6454,0,0,0,8,-1.96135,0
19,48,100.34133,-1.2e-05,-0.001105,0.000352,8,-778.3264,-0.8817,0,0.007,0.808,1.2908,0.7254,0.6454,0,0,0,8,-1.8785,0
19,49,100.30079,-0.000404,-0.000812,0.000324,10,-977.4772,-0.7017,0,0.0065,0.804,1.2908,0.7254,0.6454,1,-1,2,10,-1.99462,0
19,50,100.25696,-0.000437,-0.000816,0.000316,10,-977.4772,-0.4203,0,0.0063,0.8,1.2908,0.7454,0.6454,0,0,0,10,-3.4383,0
19,51,100.27329,0.000163,-0.000837,0.000319,10,-977.4772,0.0678,0,0.0064,0.796,1.2908,0.7454,0.6454,0,0,0,10,-2.87663,0
19,52,100.31094,0.000375,-0.000315,0.000315,10,-977.4772,-0.6529,0,0.0063,0.792,1.2908,0.7454,0.6454,0,0,0,10,-2.70351,0
19,53,100.30006,-0.000108,-0.000411,0.000315,15,-1475.2505,-0.3477,0,0.0063,0.788,1.2908,0.7454,0.6454,1,-1,5,15,-3.7062,0
19,54,100.29801,-2e-05,-2.8e-05,0.000307,15,-1475.2505,0.1867,0,0.0061,0.784,1.2908,0.7954,0.6454,0,0,0,15,-7.14083,0
19,55,100.35158,0.000534,0.000944,0.000305,15,-1475.2505,0.1014,0,0.0061,0.78,1.29079,0.7954,0.6454,0,0,0,15,-6.3964,0
19,56,100.25443,-0.000968,-0.000188,0.000357,15,-1475.2505,-0.3535,0,0.0071,0.776,1.29079,0.7954,0.6454,0,0,0,15,-8.74725,0
19,57,100.23547,-0.000189,-0.000752,0.000355,15,-1475.2505,0.1384,0,0.0071,0.772,1.2908,0.7954,0.6454,0,0,0,15,-7.66443,0
19,58,100.22505,-0.000104,-0.000748,0.000354,15,-1475.2505,-0.4797,0,0.0071,0.768,1.2908,0.7954,0.6454,0,0,0,15,-7.62631,0
19,59,100.20555,-0.000195,-0.000922,0.000352,15,-1475.2505,0.2502,0,0.007,0.764,1.2908,0.7954,0.6454,0,0,0,15,-7.85242,0
19,60,100.21694,0.000114,-0.001342,0.00035,15,-1475.2505,-0.4603,0,0.007,0.76,1.2908,0.7954,0.6454,0,0,0,15,-7.47921,0
19,61,100.22962,0.000127,-0.000247,0.00035,15,-1475.2505,0.0041,0,0.007,0.756,1.2908,0.7954,0.6454,0,0,0,15,-7.54974,0
19,62,100.25121,0.000215,0.000157,0.000351,15,-1475.2505,-0.2704,0,0.007,0.752,1.2908,0.7954,0.6454,0,0,0,15,-7.50616,0
19,63,100.24082,-0.000104,0.000157,0.000349,15,-1475.2505,0.872,0,0.007,0.748,1.2908,0.7954,0.6454,0,0,0,15,-8.07598,0
19,64,100.28128,0.000404,0.000756,0.000338,15,-1475.2505,-0.8026,0,0.0068,0.744,1.2908,0.7954,0.6454,0,0,0,15,-7.40308,0
19,65,100.26223,-0.00019,0.000452,0.000328,15,-1475.2505,-0.3776,0,0.0066,0.74,1.2908,0.7954,0.6454,0,0,0,15,-8.38576,0
19,66,100.23658,-0.000256,6.9e-05,0.000327,19,-1873.0152,-0.4836,0,0.0065,0.736,1.29079,0.7954,0.6454,1,-1,4,19,-10.74608,0
19,67,100.24344,6.8e-05,-7.8e-05,0.000328,19,-1873.0152,-1.1378,0,0.0066,0.732,1.29079,0.8354,0.6454,0,0,0,19,-13.15456,0
19,68,100.25647,0.00013,0.000156,0.00033,19,-1873.0152,0.0004,0,0.0066,0.728,1.29079,0.8354,0.6454,0,0,0,19,-13.18152,0
19,69,100.25764,1.2e-05,-0.000236,0.000319,19,-1873.0152,0.2821,0,0.0064,0.724,1.29079,0.8354,0.6454,0,0,0,19,-13.55136,0
19,70,100.26469,7e-05,2.5e-05,0.000305,19,-1873.0152,-0.0876,0,0.0061,0.72,1.29079,0.8354,0.6454,0,0,0,19,-13.58402,0
19,71,100.25056,-0.000141,0.000139,0.000305,19,-1873.0152,-0.6348,0,0.0061,0.716,1.29079,0.8354,0.6454,0,0,0,19,-14.13095,0
19,72,100.2121,-0.000384,-0.000313,0.000301,19,-1873.0152,0.4301,0,0.006,0.712,1.29079,0.8354,0.6454,0,0,0,19,-14.73752,0
19,73,100.2242,0.000121,-0.000322,0.000303,19,-1873.0152,-0.0202,0,0.0061,0.708,1.29079,0.8354,0.6454,0,0,0,19,-13.92132,0
19,74,100.22293,-1.3e-05,-0.000346,0.000303,19,-1873.0152,-0.255,0,0.0061,0.704,1.29079,0.8354,0.6454,0,0,0,19,-14.31964,0
19,75,100.2731,0.000501,8.4e-05,0.0003,19,-1873.0152,0.2366,0,0.006,0.7,1.29079,0.8354,0.6454,0,0,0,19,-13.48677,0
19,76,100.33788,0.000646,0.000871,0.000253,19,-1873.0152,0.3131,0,0.0051,0.696,1.29079,0.83539,0.64539,0,0,0,19,-13.35358,0
19,77,100.29797,-0.000398,0.000857,0.000266,19,-1873.0152,-0.2039,0,0.0053,0.692,1.29079,0.83539,0.64539,0,0,0,19,-15.48719,0
19,78,100.24222,-0.000556,0.00018,0.000294,19,-1873.0152,-0.6788,0,0.0059,0.688,1.29079,0.8354,0.6454,0,0,0,19,-15.93245,0
19,79,100.23714,-5.1e-05,0.000142,0.000291,19,-1873.0152,0.0316,0,0.0058,0.684,1.29079,0.8354,0.6454,0,0,0,19,-15.11419,0
19,80,100.23291,-4.2e-05,-0.000401,0.00029,16,-1570.3803,-0.4004,0,0.0058,0.68,1.29079,0.8354,0.6454,1,1,3,16,-8.59842,0
19,81,100.29566,0.000626,-0.000421,0.000319,12,-1166.6161,0.5873,0,0.0064,0.676,1.29079,0.8054,0.6454,1,1,4,12,-2.45103,0
19,82,100.30472,9e-05,6.7e-05,0.000317,12,-1166.6161,0.6072,0,0.0063,0.672,1.29079,0.7654,0.6454,0,0,0,12,-6.0545,0
19,83,100.26699,-0.000376,0.000247,0.000328,12,-1166.6161,0.0247,0,0.0066,0.668,1.29079,0.7654,0.6454,0,0,0,12,-6.67349,0
19,84,100.29766,0.000306,0.000604,0.000323,12,-1166.6161,0.6956,0,0.0065,0.664,1.29079,0.7654,0.6454,0,0,0,12,-5.91044,0
19,85,100.29876,1.1e-05,0.000657,0.00032,12,-1166.6161,-1.3253,0,0.0064,0.66,1.29079,0.7654,0.6454,0,0,0,12,-6.32282,0
19,86,100.27758,-0.000211,-0.00018,0.000318,12,-1166.6161,0.2965,0,0.0064,0.656,1.29079,0.7654,0.6454,0,0,0,12,-6.64767,0
19,87,100.2905,0.000129,-0.000142,0.000318,12,-1166.6161,0.6074,0,0.0064,0.652,1.29079,0.7654,0.6454,0,0,0,12,-6.29615,0
19,88,100.3172,0.000266,0.000501,0.000322,12,-1166.6161,-0.4164,0,0.0064,0.648,1.29079,0.7654,0.6454,0,0,0,12,-6.18841,0
19,89,100.25096,-0.00066,-0.000466,0.000356,12,-1166.6161,0.2333,0,0.0071,0.644,1.29079,0.7654,0.6454,0,0,0,12,-7.3613,0
19,90,100.19486,-0.00056,-0.001036,0.000375,12,-1166.6161,0.552,0,0.0075,0.64,1.29079,0.7654,0.6454,0,0,0,12,-7.29722,0
19,91,100.20735,0.000125,-0.0007,0.000376,19,-1862.7098,-0.0956,0,0.0075,0.636,1.29079,0.7654,0.6454,1,-1,7,19,-11.57524,0
19,92,100.22695,0.000196,-0.000634,0.000369,19,-1862.7098,0.4328,0,0.0074,0.632,1.29079,0.8354,0.6454,0,0,0,19,-16.52239,0
19,93,100.22881,1.9e-05,-0.000881,0.000368,20,-2459.0703,0.8694,0,0.0074,0.628,1.29079,0.8354,0.6454,1,-1,6,20,-14.40047,0
19,94,100.17335,-0.000553,-0.000774,0.000388,20,-2459.0703,0.4591,0,0.0078,0.624,1.29079,0.8454,0.6454,0,0,0,20,-20.14923,0
19,95,100.16823,-5.1e-05,-0.000266,0.000368,20,-2459.0703,-0.3117,0,0.0074,0.62,1.29079,0.8454,0.6454,0,0,0,20,-19.30234,0
19,96,100.19767,0.000294,-9.7e-05,0.000342,20,-2459.0703,-0.1415,0,0.0068,0.616,1.29079,0.8454,0.6454,0,0,0,20,-18.77135,0
19,97,100.1973,-4e-06,-0.000296,0.000334,16,-2055.6995,-0.2186,0,0.0067,0.612,1.29079,0.8454,0.6454,1,1,4,16,-9.51703,0
19,98,100.2949,0.000974,0.000659,0.000381,19,-2354.168,0.488,0,0.0076,0.608,1.29079,0.8054,0.6454,1,-1,3,19,-13.7307,0
19,99,100.34268,0.000476,0.00169,0.000393,15,-1950.2157,-0.0649,0,0.0079,0.604,1.29079,0.8354,0.6454,1,1,4,15,-7.48162,0
19,100,100.37963,0.000368,0.00211,0.000398,9,-1344.0655,0.5013,0,0.008,0.6,1.29079,0.7954,0.6454,1,1,6,9,0.60486,0
19,101,100.31364,-0.000657,0.001157,0.000407,9,-1344.0655,-0.2001,0,0.0081,0.596,1.29079,0.7354,0.6454,0,0,0,9,-4.67631,0
19,102,100.31377,1e-06,0.001162,0.000407,9,-1344.0655,-0.8349,0,0.0081,0.592,1.29079,0.7354,0.6454,0,0,0,9,-4.11357,0
19,103,100.35169,0.000378,0.000566,0.000405,9,-1344.0655,-0.9682,0,0.0081,0.588,1.29079,0.7354,0.6454,0,0,0,9,-3.80594,0
19,104,100.35597,4.3e-05,0.000132,0.0004,9,-1344.0655,-0.2067,0,0.008,0.584,1.29079,0.7354,0.6454,0,0,0,9,-4.14106,0
19,105,100.39065,0.000346,0.00011,0.000406,9,-1344.0655,1.2826,0,0.0081,0.58,1.29079,0.7354,0.6454,0,0,0,9,-3.89988,0
19,106,100.4477,0.000568,0.001336,0.000417,9,-1344.0655,0.4006,0,0.0083,0.576,1.29079,0.7354,0.6454,0,0,0,9,-3.73094,0
19,107,100.453,5.3e-05,0.001388,0.000417,12,-1643.2183,0.93,0,0.0083,0.572,1.29079,0.7354,0.6454,1,-1,3,12,-5.46851,0
19,108,100.43169,-0.000212,0.000797,0.000419,17,-2141.5498,-1.6428,0,0.0084,0.568,1.29079,0.7654,0.6454,1,-1,5,17,-12.21006,0
19,109,100.38898,-0.000425,0.000329,0.000402,17,-2141.5498,0.5248,0,0.008,0.564,1.29079,0.8154,0.6454,0,0,0,17,-16.21649,0
19,110,100.35126,-0.000376,-0.000392,0.000389,13,-1737.5631,0.8959,0,0.0078,0.56,1.29079,0.8154,0.6454,1,1,4,13,-6.69476,0
19,111,100.37187,0.000205,-0.000755,0.00039,13,-1737.5631,-1.0687,0,0.0078,0.556,1.29079,0.7754,0.6454,0,0,0,13,-8.92564,0
19,112,100.35916,-0.000127,-0.000934,0.000392,13,-1737.5631,-0.0798,0,0.0078,0.552,1.29079,0.7754,0.6454,0,0,0,13,-9.42638,0
19,113,100.33863,-0.000205,-0.000927,0.000396,13,-1737.5631,-0.8937,0,0.0079,0.548,1.29079,0.7754,0.6454,0,0,0,13,-9.59573,0
19,114,100.37163,0.000329,-0.000173,0.000374,5,-929.4269,1.0832,0,0.0075,0.544,1.29079,0.7754,0.6454,1,1,5,5,2.32697,0
19,115,100.3661,-5.5e-05,0.000148,0.000374,5,-929.4269,-0.2423,0,0.0075,0.54,1.29079,0.6954,0.6454,0,0,0,5,-1.42765,0
19,116,100.29144,-0.000744,-0.000801,0.000414,5,-929.4269,-0.4601,0,0.0083,0.536,1.29079,0.6954,0.6454,0,0,0,5,-1.78331,0
19,117,100.32309,0.000316,-0.000359,0.000417,-1,-323.616,-0.484,0,0.0083,0.532,1.29079,0.6954,0.6454,1,1,6,-1,3.93393,0
19,118,100.28466,-0.000383,-0.000538,0.000372,-1,-323.616,-0.4209,0,0.0074,0.528,1.29079,0.6454,0.6554,0,0,0,-1,-0.01877,0
19,119,100.26766,-0.00017,-0.001036,0.000356,-1,-323.616,0.4659,0,0.0071,0.524,1.29079,0.64539,0.65539,0,0,0,-1,-0.0406,0
19,120,100.32999,0.000622,-0.00036,0.000374,-6,181.3109,-0.0965,0,0.0075,0.52,1.29079,0.64539,0.65539,1,1,5,-6,0.79,0
19,121,100.38535,0.000552,0.000936,0.000365,-6,181.3109,-0.226,0,0.0073,0.516,1.29079,0.64539,0.70539,0,0,0,-6,-2.43459,0
19,122,100.38331,-2e-05,0.0006,0.000365,-6,181.3109,-0.4599,0,0.0073,0.512,1.29079,0.64539,0.70539,0,0,0,-6,-2.10454,0
19,123,100.39772,0.000144,0.001127,0.000357,-6,181.3109,-0.9186,0,0.0071,0.508,1.29079,0.64539,0.70539,0,0,0,-6,-2.21766,0
19,124,100.29097,-0.001063,0.000233,0.000429,-6,181.3109,-0.3405,0,0.0086,0.504,1.29079,0.6454,0.7054,0,0,0,-6,-1.50511,0
19,125,100.28878,-2.2e-05,-0.000411,0.00042,-6,181.3109,-0.1616,0,0.0084,0.5,1.29079,0.6454,0.7054,0,0,0,-6,-2.14683,0
19,126,100.28933,6e-06,-0.000957,0.000395,-12,787.2793,-0.2791,0,0.0079,0.496,1.29079,0.6454,0.7054,1,1,6,-12,-4.65191,0
19,127,100.2636,-0.000257,-0.001192,0.000396,-12,787.2793,0.0717,0,0.0079,0.492,1.29079,0.64539,0.76539,0,0,0,-12,-8.44645,0
19,128,100.32261,0.000589,-0.000748,0.000422,-12,787.2793,0.8682,0,0.0084,0.488,1.29079,0.6454,0.7654,0,0,0,-12,-9.52086,0
19,129,100.33071,8.1e-05,0.000396,0.000414,-12,787.2793,-0.7237,0,0.0083,0.484,1.29079,0.6454,0.7654,0,0,0,-12,-8.96765,0
19,130,100.34214,0.000114,0.000532,0.000407,-15,1090.6019,-0.2,0,0.0081,0.48,1.29079,0.6454,0.7654,1,1,3,-15,-12.00529,0
19,131,100.36639,0.000242,0.000768,0.000408,-15,1090.6019,1.1047,0,0.0082,0.476,1.29079,0.64539,0.79539,0,0,0,-15,-14.40362,0
19,132,100.3241,-0.000421,0.000603,0.000417,-15,1090.6019,-0.0665,0,0.0083,0.472,1.29079,0.6454,0.7954,0,0,0,-15,-13.4957,0
19,133,100.30213,-0.000219,-0.000204,0.000418,-19,1494.992,-1.0005,0,0.0084,0.468,1.29079,0.6454,0.7954,1,1,4,-19,-19.51629,0
19,134,100.30215,0.0,-0.000285,0.00041,-19,1494.992,0.4177,0,0.0082,0.464,1.29079,0.64539,0.83539,0,0,0,-19,-22.95981,0
19,135,100.30926,7.1e-05,-0.000328,0.000411,-19,1494.992,-0.4212,0,0.0082,0.46,1.29079,0.64539,0.83539,0,0,0,-19,-23.23919,0
19,136,100.37673,0.000673,0.000103,0.000403,-19,1494.992,-0.6656,0,0.0081,0.456,1.29079,0.64539,0.83539,0,0,0,-19,-24.53026,0
19,137,100.34525,-0.000314,0.000211,0.000405,-19,1494.992,-0.1492,0,0.0081,0.452,1.29079,0.64539,0.83539,0,0,0,-19,-22.79481,0
19,138,100.26457,-0.000804,-0.000375,0.000435,-19,1494.992,0.4948,0,0.0087,0.448,1.29079,0.64539,0.83539,0,0,0,-19,-22.00412,0
19,139,100.26746,2.9e-05,-0.000346,0.000434,-19,1494.992,0.4968,0,0.0087,0.444,1.29079,0.64539,0.83539,0,0,0,-19,-23.73662,0
19,140,100.32136,0.000538,0.000121,0.000428,-19,1494.992,0.7204,0,0.0086,0.44,1.29079,0.64539,0.83539,0,0,0,-19,-24.85008,0
19,141,100.35485,0.000334,-0.000218,0.000416,-12,797.0258,0.3049,0,0.0083,0.436,1.29079,0.64539,0.83539,1,-1,7,-12,-4.78068,0
19,142,100.32539,-0.000294,-0.000198,0.000421,-12,797.0258,-0.7982,0,0.0084,0.432,1.29079,0.64539,0.76539,0,0,0,-12,-9.26567,0
19,143,100.36695,0.000414,0.001021,0.00043,-12,797.0258,0.7822,0,0.0086,0.428,1.29079,0.64539,0.76539,0,0,0,-12,-10.17561,0
19,144,100.35844,-8.5e-05,0.000907,0.000358,-12,797.0258,-0.7773,0,0.0072,0.424,1.29079,0.64539,0.76539,0,0,0,-12,-9.63227,0
19,145,100.39608,0.000375,0.000745,0.000365,-12,797.0258,0.1083,0,0.0073,0.42,1.29079,0.64539,0.76539,0,0,0,-12,-10.24367,0
19,146,100.43867,0.000424,0.000835,0.000374,-12,797.0258,-0.9988,0,0.0075,0.416,1.29079,0.64539,0.76539,0,0,0,-12,-10.36071,0
19,147,100.41064,-0.000279,0.00085,0.000375,-12,797.0258,0.6361,0,0.0075,0.412,1.29079,0.64539,0.76539,0,0,0,-12,-9.57078,0
19,148,100.40748,-3.2e-05,0.000404,0.000356,-12,797.0258,-0.3211,0,0.0071,0.408,1.29079,0.64539,0.76539,0,0,0,-12,-9.92684,0
19,149,100.38341,-0.00024,0.000249,0.000361,-12,797.0258,-0.4514,0,0.0072,0.404,1.29078,0.64539,0.76539,0,0,0,-12,-9.73358,0
19,150,100.31669,-0.000665,-0.000791,0.00039,-12,797.0258,-0.8174,0,0.0078,0.4,1.29079,0.64539,0.76539,0,0,0,-12,-9.27933,0
19,151,100.24371,-0.000727,-0.001941,0.000415,-10,597.8292,0.0437,0,0.0083,0.396,1.29079,0.64539,0.76539,1,-1,2,-10,-4.8995,0
19,152,100.24697,3.2e-05,-0.00163,0.000407,-10,597.8292,-0.2209,0,0.0081,0.392,1.29079,0.64539,0.74539,0,0,0,-10,-7.11256,0
19,153,100.19055,-0.000563,-0.002161,0.000421,-10,597.8292,-0.5283,0,0.0084,0.388,1.29079,0.64539,0.74539,0,0,0,-10,-6.55576,0
19,154,100.20958,0.00019,-0.001732,0.000425,-10,597.8292,-0.2866,0,0.0085,0.384,1.29079,0.64539,0.74539,0,0,0,-10,-7.3503,0
19,155,100.2177,8.1e-05,-0.000987,0.000425,-16,1203.6078,0.1963,0,0.0085,0.38,1.29079,0.64539,0.74539,1,1,6,-16,-14.38968,0
19,156,100.19527,-0.000224,-0.000483,0.000393,-16,1203.6078,-0.1085,0,0.0079,0.376,1.29079,0.64539,0.80539,0,0,0,-16,-18.17545,0
19,157,100.17052,-0.000247,-0.000763,0.000391,-15,1104.0826,-0.0874,0,0.0078,0.372,1.29079,0.64539,0.80539,1,-1,1,-15,-15.28344,0
19,158,100.17912,8.6e-05,-0.000114,0.000356,-15,1104.0826,0.2733,0,0.0071,0.368,1.29079,0.64539,0.79539,0,0,0,-15,-16.5989,0
19,159,100.16973,-9.4e-05,-0.000398,0.000356,-15,1104.0826,0.2182,0,0.0071,0.364,1.29078,0.64539,0.79539,0,0,0,-15,-16.41925,0
19,160,100.22126,0.000514,3.5e-05,0.000354,-15,1104.0826,0.6813,0,0.0071,0.36,1.29078,0.64539,0.79539,0,0,0,-15,-17.42289,0
19,161,100.248,0.000267,0.000526,0.000351,-15,1104.0826,-0.1803,0,0.007,0.356,1.29078,0.64539,0.79539,0,0,0,-15,-17.14106,0
19,162,100.22551,-0.000224,0.000549,0.000349,-17,1306.1244,0.279,0,0.007,0.352,1.29078,0.64539,0.79539,1,1,2,-17,-19.79406,0
19,163,100.20509,-0.000204,0.000259,0.000333,-17,1306.1244,-0.3514,0,0.0067,0.348,1.29078,0.64539,0.81539,0,0,0,-17,-21.38564,0
